시도교육청,지역교육청,지역,정보공시  학교코드,학교명,학교급코드,설립구분,1학년,2학년,3학년,4학년,5학년,6학년,특수학급,순회학급,학급수(계),학생수(계),학급당학생수
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090001390,금정초등학교,2,공립,4,4,4,4,4,4,2,0,26(2),568(11),21.85
경기도교육청,경기도군포의왕교육지원청,경기도 의왕시,S090001391,내손초등학교,2,공립,2,2,2,2,2,2,2,0,14(2),247(8),17.64
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090001392,능내초등학교,2,공립,4,4,3,5,3,4,0,0,23(0),598(0),26
경기도교육청,경기도군포의왕교육지원청,경기도 의왕시,S090001393,덕장초등학교,2,공립,3,3,3,4,3,4,1,0,21(1),495(6),23.57
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090001394,도장초등학교,2,공립,1,1,1,1,2,1,1,0,8(1),150(7),18.75
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090001395,둔대초등학교,2,공립,2,2,2,2,2,3,1,0,14(1),266(7),19
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090001396,둔전초등학교,2,공립,5,5,6,5,5,6,2,0,34(2),882(11),25.94
경기도교육청,경기도군포의왕교육지원청,경기도 의왕시,S090001397,백운초등학교,2,공립,6,6,5,5,4,5,1,0,32(1),745(3),23.28
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090001399,산본초등학교,2,공립,5,5,6,5,4,4,1,0,30(1),728(2),24.27
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090001400,수리초등학교,2,공립,2,2,2,2,1,2,1,0,12(1),237(7),19.75
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090001401,신흥초등학교,2,공립,3,4,3,3,3,4,0,0,20(0),472(0),23.6
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090001403,오금초등학교,2,공립,3,3,3,3,3,2,1,0,18(1),393(2),21.83
경기도교육청,경기도군포의왕교육지원청,경기도 의왕시,S090001404,오전초등학교,2,공립,2,2,2,3,3,2,2,2,18(4),320(17),17.78
경기도교육청,경기도군포의왕교육지원청,경기도 의왕시,S090001405,왕곡초등학교,2,공립,3,3,3,3,2,3,1,0,18(1),379(3),21.06
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090001406,용호초등학교,2,공립,2,3,2,2,2,2,1,0,14(1),314(6),22.43
경기도교육청,경기도군포의왕교육지원청,경기도 의왕시,S090001407,의왕덕성초등학교,2,공립,6,6,5,4,5,5,1,0,32(1),774(5),24.19
경기도교육청,경기도군포의왕교육지원청,경기도 의왕시,S090001408,의왕부곡초등학교,2,공립,4,3,4,3,4,4,2,2,26(4),531(16),20.42
경기도교육청,경기도군포의왕교육지원청,경기도 의왕시,S090001409,의왕초등학교,2,공립,5,7,6,6,7,6,1,0,38(1),954(4),25.11
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090001410,태을초등학교,2,공립,3,2,3,3,4,3,1,0,19(1),464(1),24.42
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090001413,흥진초등학교,2,공립,4,5,4,4,4,5,1,0,27(1),674(2),24.96
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001498,감정초등학교,2,공립,5,6,6,6,5,6,1,0,35(1),897(4),25.63
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001499,개곡초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),88(0),14.67
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001501,고창초등학교,2,공립,5,5,4,4,5,5,1,0,29(1),703(7),24.24
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001502,고촌초등학교,2,공립,4,5,4,4,4,4,1,0,26(1),635(5),24.42
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001503,금란초등학교,2,공립,1,2,1,1,1,1,0,0,7(0),140(0),20
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001504,금성초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),62(0),10.33
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001505,금파초등학교,2,공립,4,4,4,4,5,6,1,0,28(1),748(6),26.71
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001506,양도초등학교,2,공립,4,6,5,5,6,6,1,0,33(1),855(5),25.91
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001507,김포대명초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),36(0),6
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001508,김포서초등학교,2,공립,5,4,4,4,4,4,3,0,28(3),673(17),24.04
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001509,김포초등학교,2,공립,2,3,2,2,2,3,1,0,15(1),337(7),22.47
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001512,대곶초등학교,2,공립,1,1,2,1,1,1,1,0,8(1),146(6),18.25
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001514,마송초등학교,2,공립,2,1,2,2,1,2,0,0,10(0),191(0),19.1
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001516,사우초등학교,2,공립,5,6,6,6,5,5,1,0,34(1),864(6),25.41
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001517,서암초등학교,2,공립,2,2,2,2,2,2,1,0,13(1),235(6),18.08
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001518,석정초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),53(5),7.57
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001519,수남초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),86(0),14.33
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001520,양곡초등학교,2,공립,3,3,3,3,3,3,2,1,21(3),389(15),18.52
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001521,옹정초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),77(0),12.83
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001522,운양초등학교,2,공립,9,8,8,7,6,6,2,0,46(2),1263(12),27.46
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001523,월곶초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),88(3),12.57
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001525,유현초등학교,2,공립,9,9,9,9,9,9,1,0,55(1),1520(6),27.64
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001527,풍무초등학교,2,공립,7,7,8,7,5,7,1,0,42(1),1129(7),26.88
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001528,하성초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),132(4),18.86
경기도교육청,경기도김포교육지원청,경기도 김포시,S090001529,학운초등학교,2,공립,2,3,2,2,2,2,0,0,13(0),335(0),25.77
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001600,가곡초등학교,2,공립,3,2,3,3,2,3,0,0,16(0),359(0),22.44
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001601,가양초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),76(0),12.67
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090001603,갈매초등학교,2,공립,9,8,8,7,6,4,1,0,43(1),1195(7),27.79
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001604,광릉초등학교,2,공립,2,2,3,2,3,3,2,0,17(2),335(10),19.71
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090001605,교문초등학교,2,공립,3,3,3,3,4,3,2,0,21(2),482(11),22.95
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090001606,구리초등학교,2,공립,2,3,3,3,3,3,2,0,19(2),408(7),21.47
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090001607,구지초등학교,2,공립,5,5,5,6,5,6,1,0,33(1),824(3),24.97
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001608,금교초등학교,2,공립,4,4,4,4,5,4,1,0,26(1),647(7),24.88
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001609,금남초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),59(4),8.43
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001611,남양주금곡초등학교,2,공립,2,3,2,3,2,2,1,0,15(1),321(5),21.4
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001612,남양주도곡초등학교,2,공립,4,4,4,4,5,5,2,0,28(2),659(8),23.54
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001613,남양주동곡초등학교,2,공립,2,2,2,2,2,2,1,1,14(2),266(8),19
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001614,남양주미금초등학교,2,공립,4,4,4,4,4,5,1,0,26(1),648(6),24.92
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001615,남양주송라초등학교,2,공립,6,6,6,6,6,7,2,0,39(2),982(14),25.18
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001616,남양주송촌초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),82(0),13.67
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001617,남양주양정초등학교,2,공립,3,3,4,3,3,3,1,0,20(1),504(4),25.2
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001618,남양주양지초등학교,2,공립,3,3,3,3,3,4,1,0,20(1),497(5),24.85
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001619,남양주월문초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),105(0),17.5
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090001620,내양초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),48(6),6.86
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001621,답내초등학교,2,공립,1,1,2,2,2,1,0,0,9(0),166(0),18.44
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001622,덕소초등학교,2,공립,3,3,3,4,3,4,2,0,22(2),457(10),20.77
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001624,도농초등학교,2,공립,4,5,5,5,5,4,1,0,29(1),766(5),26.41
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090001625,도림초등학교,2,공립,2,1,1,1,1,2,1,0,9(1),155(3),17.22
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001626,도제원초등학교,2,공립,4,5,4,4,4,4,1,0,26(1),668(6),25.69
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090001627,동구초등학교,2,공립,3,3,3,3,3,3,1,0,19(1),446(7),23.47
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090001628,동인초등학교,2,공립,7,7,7,7,8,7,1,0,44(1),1187(3),26.98
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001629,마석초등학교,2,공립,4,5,5,6,5,6,1,1,33(2),834(8),25.27
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090001632,백문초등학교,2,공립,6,6,5,6,6,6,2,0,37(2),968(8),26.16
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001634,별내초등학교,2,공립,5,6,6,6,6,6,1,0,36(1),964(6),26.78
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090001635,부양초등학교,2,공립,3,4,4,4,4,4,3,0,26(3),597(19),22.96
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001638,수동초등학교,2,공립,1,1,1,1,1,1,1,0,7(1),115(5),16.43
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001639,수동초등학교송천분교장,2,공립,1,1,1,1,1,1,1,0,7(1),93(4),13.29
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090001640,수택초등학교,2,공립,3,3,3,3,4,3,1,0,20(1),517(4),25.85
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001641,심석초등학교,2,사립,3,3,3,3,3,2,0,0,17(0),462(0),27.18
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001644,오남초등학교,2,공립,2,2,2,3,3,3,1,0,16(1),351(4),21.94
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001645,와부초등학교,2,공립,5,6,7,7,7,8,0,0,40(0),1087(0),27.18
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001646,용신초등학교,2,공립,2,2,2,2,2,2,1,0,13(1),286(4),22
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090001648,인창초등학교,2,공립,3,4,4,4,4,3,2,0,24(2),531(9),22.13
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001649,장승초등학교,2,공립,5,5,6,6,5,6,1,0,34(1),932(6),27.41
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090001650,장자초등학교,2,공립,5,5,5,5,5,5,0,0,30(0),801(0),26.7
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001651,장현초등학교,2,공립,4,5,4,5,5,5,2,0,30(2),745(8),24.83
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001652,조안초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),91(0),15.17
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001653,진건초등학교,2,공립,3,3,3,3,3,3,2,0,20(2),446(9),22.3
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001654,창현초등학교,2,공립,5,6,5,6,5,6,1,0,34(1),939(5),27.62
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001655,천마초등학교,2,공립,5,5,6,5,5,7,2,0,35(2),894(14),25.54
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090001657,토평초등학교,2,공립,3,3,3,3,3,2,2,1,20(3),395(14),19.75
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001658,퇴계원초등학교,2,공립,3,3,4,4,4,5,1,1,25(2),594(11),23.76
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001660,평내초등학교,2,공립,2,2,2,2,2,2,1,0,13(1),254(5),19.54
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001661,풍양초등학교,2,공립,2,2,2,2,2,2,1,0,13(1),262(2),20.15
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001662,호평초등학교,2,공립,5,6,7,6,6,6,0,0,36(0),972(0),27
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090001663,화접초등학교,2,공립,4,6,6,5,5,5,1,0,32(1),800(7),25
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090001782,가납초등학교,2,공립,3,3,3,3,3,3,2,0,20(2),452(11),22.6
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090001784,고암초등학교,2,공립,2,3,2,3,3,4,1,0,18(1),384(5),21.33
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090001785,남면초등학교,2,공립,1,2,1,1,1,2,1,0,9(1),170(2),18.89
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090001786,남면초등학교양덕분교장,2,공립,1,1,1,1,1,1,1,0,7(1),39(4),5.57
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090001787,덕도초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),59(0),9.83
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090001789,덕정초등학교,2,공립,2,3,2,2,2,2,0,1,14(1),294(5),21
경기도교육청,경기도동두천양주교육지원청,경기도 동두천시,S090001791,동두천초등학교,2,공립,2,2,2,2,2,2,1,0,13(1),264(7),20.31
경기도교육청,경기도동두천양주교육지원청,경기도 동두천시,S090001793,동보초등학교,2,공립,1,1,1,1,1,2,1,0,8(1),158(4),19.75
경기도교육청,경기도동두천양주교육지원청,경기도 동두천시,S090001795,보산초등학교,2,공립,2,2,2,2,2,2,1,0,13(1),223(3),17.15
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090001796,봉암초등학교,2,공립,1,1,1,1,1,1,0,0,6(0),42(0),7
경기도교육청,경기도동두천양주교육지원청,경기도 동두천시,S090001797,사동초등학교,2,공립,3,3,4,4,4,4,2,0,24(2),523(11),21.79
